Date,AAPL US EQUITY,BABA US EQUITY,DIS US EQUITY,LULU US EQUITY,PSX US EQUITY,SPGI US EQUITY,LMT US EQUITY,TXN US EQUITY,V US EQUITY,MCD US EQUITY,SPX INDEX
05/18/2020,78.74,215.28,116.85,255.65,76.28,311.63,377.54,114.42,191.38,179.83,2953.91
05/19/2020,78.285,217.2,114.37,251.41,75.22,311.09,371.48,112.68,189.36,179.57,2922.94
05/20/2020,79.808,216.79,119.92,258.38,78.25,314,362.51,117.48,193.86,184.1,2971.61
05/21/2020,79.213,212.16,117.83,267.53,77.09,310.76,368.82,113.46,190.62,185.08,2948.51
05/22/2020,79.723,199.7,118.02,276.73,76.46,311.86,369,113.43,190.86,184.41,2955.45
05/26/2020,79.183,201.72,120.95,281.41,78.97,312.34,372.2,115.73,193.22,184.84,2991.77
05/27/2020,79.528,201.18,121.53,281.5,81.73,315.43,397.12,117.82,192.82,187.72,3036.13
05/28/2020,79.563,199.49,116.75,284.42,78.56,318.8,398.44,115.87,194.26,188.73,3029.73
05/29/2020,79.485,207.39,117.3,300.095,78.26,325.02,388.44,118.74,195.24,186.32,3044.31
06/01/2020,80.463,206.57,118.77,308.69,78.83,327.3,388.96,117.86,194.35,187.41,3055.73
06/02/2020,80.835,214.33,118.75,312.3,81.57,327.37,389.77,122.67,196.36,187.59,3080.82
06/03/2020,81.28,218.61,122.18,323.74,83.73,333.38,402.63,127.21,196.87,193.29,3122.87
06/04/2020,80.58,218.04,123.69,317.42,83.13,327.39,403.67,128.58,193.64,193.24,3112.35
06/05/2020,82.875,219.55,124.82,319.78,87.4,333.37,410.75,131.44,199.61,197.16,3193.93
06/08/2020,83.365,219,127.28,315.3,89.73,331.98,414.3,132.86,199.6,202.65,3232.39
06/09/2020,85.998,220.72,123.89,316.4,85.67,327.61,408.56,132.12,199.08,199.52,3207.18
06/10/2020,88.21,223.68,122.18,323.25,84.33,331.18,403.77,131.4,200.48,195.8,3190.14
06/11/2020,83.975,215.24,112.64,308.12,75,307.03,383.88,124.61,188.88,187.51,3002.1
06/12/2020,84.7,217.64,115.49,296.36,77.26,316.91,381.87,123.97,192.26,189.17,3041.31
06/15/2020,85.748,217.03,117.08,303.05,75.6,319.65,373.28,124.23,191.76,189.49,3066.59
06/16/2020,88.02,222.62,118.44,310.61,77.04,324.93,382.77,126.11,192.88,190.32,3124.74
06/17/2020,87.898,224.25,117.65,303.69,72.88,326.32,382.11,126.22,193.56,190.79,3113.49
06/18/2020,87.933,223.54,118.37,302.98,76.24,326.81,378.39,125.98,193.91,189.49,3115.34
06/19/2020,87.43,220.64,114.35,297.38,74.7,323.73,372.2,124.885,192.2,186.56,3097.74
06/22/2020,89.718,221.41,115.92,304.69,74.4,326.36,375.96,125.23,194.96,187.46,3117.86
06/23/2020,91.633,228.75,116.59,301.16,74.7,328.56,371.7,126.62,197.97,186.62,3131.29
06/24/2020,90.015,226.22,112.07,295.22,69.99,317.97,359.82,123.99,191.41,184.29,3050.33
06/25/2020,91.21,222.16,111.36,295.13,70.07,327.82,362.82,125.06,193.98,182.76,3083.76
06/26/2020,88.408,215.71,109.1,289.53,68.07,321.6,356.76,123.37,189.27,179.74,3009.05
06/29/2020,90.445,215.02,111.52,294.35,68.66,321.29,367.5,124.77,191.38,182.8,3053.24
06/30/2020,91.2,215.7,111.51,312.01,71.9,329.48,364.92,126.97,193.17,184.47,3100.29
07/01/2020,91.028,215.95,113.01,308.62,69.11,334.52,360.42,124.8,193.78,184.66,3115.86
07/02/2020,91.028,223.6,112.18,304.77,68.42,333.25,362,125.81,195.67,183.52,3130.01
07/06/2020,93.463,240,114.43,314.35,68.09,341.02,362.59,129.53,197.76,188.5,3179.72
07/07/2020,93.173,236.51,113.63,306.74,64.61,341.19,353.27,128.6,194.2,185.82,3145.32
07/08/2020,95.343,257.68,116.66,309.88,63.98,354.32,350.23,129.26,195.07,185.85,3169.94
07/09/2020,95.683,261.58,116.81,315.2,58.98,352.72,339.96,130.43,192.21,184.33,3152.05
07/10/2020,95.92,261.01,119.34,314.39,61.06,351.81,349.25,130.53,192.55,184.88,3185.04
07/13/2020,95.478,251.67,116.22,305.15,60.27,346.09,353.06,128.82,189.02,184.92,3155.22
07/14/2020,97.058,248.58,118.66,308.32,61.96,351.64,355.66,131.89,193.33,190.72,3197.52
07/15/2020,97.725,249.21,120.9,312.51,65.46,354.8,364.56,132.15,196.55,191.77,3226.56
07/16/2020,96.523,242.5,119.43,313.08,64.87,349.51,365.88,132.18,193.5,190.92,3215.57
07/17/2020,96.328,247.14,118.65,316.82,63.84,354.69,368.5,133.89,195.09,191.48,3224.73
07/20/2020,98.358,254.81,117.79,326.84,62.33,358.09,365.53,136.58,198.47,191.61,3251.84
07/21/2020,97,257.9,118.62,325.39,66.42,354.83,375.12,135.48,196.48,192.98,3257.3
07/22/2020,97.273,251.7,119.03,326.72,65.25,356.45,394.08,132.53,198.86,198.62,3276.02
07/23/2020,92.845,251.88,118.12,320.01,65.18,348.26,387.62,129.04,197.43,197.55,3235.66
07/24/2020,92.615,249,117.61,321.5,65.06,349.97,386.21,129.63,195.15,198.72,3215.63
07/27/2020,94.81,250.86,116.31,331.55,64.59,351.32,382.09,132.12,196.91,201.25,3239.41
07/28/2020,93.253,249.05,116.18,322.64,63.58,347.6,386.66,130.13,196.74,196.24,3218.44
07/29/2020,95.04,252.45,115.61,325.74,65.58,359.86,387.3,131.64,198.58,196.21,3258.44
07/30/2020,96.19,252.74,115.66,323.66,63.09,352.37,381.72,128.89,194.06,195.41,3246.22
07/31/2020,106.26,251.02,116.94,325.59,62.02,350.25,378.97,127.55,190.4,194.28,3271.12
08/03/2020,108.938,257.94,116.35,328.59,61.12,350.68,377.1,129.32,190.69,194.4,3294.61
08/04/2020,109.665,262.2,117.29,328.21,61.85,345.77,377.99,132.23,192.29,199.36,3306.51
08/05/2020,110.063,264.91,127.61,340.42,61.96,347.39,383.5,132.7,196.1,199.26,3327.77
08/06/2020,113.903,265.68,130.82,339.18,60.97,352.57,379.74,133.74,198.77,203.18,3349.16
08/07/2020,111.113,252.1,129.93,342.12,62.87,347.27,385.62,133.56,196.36,204.6,3351.28
08/10/2020,112.728,248.13,128.79,344.32,64.87,344.07,389.26,135.41,196.79,204.12,3360.47
08/11/2020,109.375,248.42,130.49,335.37,64.11,343.71,391.96,136.04,197.77,205,3333.69
08/12/2020,113.01,255.19,131.79,345.33,64.41,349.19,392.44,138.64,198.74,206.02,3380.35
08/13/2020,115.01,253.72,130.96,350.29,62.63,356.13,389.24,137.15,197.58,206.49,3373.43
08/14/2020,114.908,253.97,130.53,349.12,63.66,352.27,391.42,137.35,196.64,207.03,3372.85
08/17/2020,114.608,256.96,129.37,354.87,62.36,357.14,388.96,138.28,199.43,208.67,3381.99
08/18/2020,115.563,259.2,128.92,358.78,61.31,360.12,390.26,139.31,199.01,210.32,3389.78
08/19/2020,115.708,260.59,127.77,360.84,61.42,358.11,390.05,138.48,200.99,209.51,3374.85
08/20/2020,118.275,257.97,128.12,366.42,60.97,361.22,387.88,138.57,204.15,209.88,3385.51
08/21/2020,124.37,265.8,127.44,368.75,60.97,362.01,389.57,140.33,204.13,211.57,3397.16
08/24/2020,125.858,276.02,130.69,376.31,63.65,360,395.04,141.02,206.41,212.62,3431.28
08/25/2020,124.825,286,129.79,378.5,61.63,358.5,394.84,141.66,208.1,212.65,3443.62
08/26/2020,126.523,291.96,132.18,381.5,60.03,364.41,395.44,142.45,210.26,213.76,3478.73
08/27/2020,125.01,284.17,133.73,374.84,60.26,363.98,395.02,141.49,211.03,212.19,3484.55
08/28/2020,124.808,289,135.54,377.48,61.79,366.83,395.59,143.49,215.71,214.91,3508.01
08/31/2020,129.04,287.03,131.87,375.67,58.47,366.42,390.26,142.15,211.99,213.52,3500.31
09/01/2020,134.18,298,133.55,391.16,58.79,368.39,386.81,144.96,213.35,212.69,3526.65
09/02/2020,131.4,296.07,135.39,398.29,60.05,378.41,398.07,147.64,216.48,216.23,3580.84
09/03/2020,120.88,282.5,133.24,377.87,59.69,353.69,386.29,141.67,208.96,213.8,3455.06
09/04/2020,120.96,281.39,131.99,361.41,58.98,345.18,385.02,140.47,204.66,211.73,3426.96
09/08/2020,112.82,270.02,134.2,349.8,57.96,340.66,380.23,136.04,200.12,213.58,3331.84
09/09/2020,117.32,273.15,133.36,323.93,57.87,351.78,385.24,139.68,204.06,215.71,3398.96
09/10/2020,113.49,267.55,133.22,320,55.36,344.48,379.11,137.19,201.54,217.24,3339.19
09/11/2020,112,271.61,131.75,313.39,57.07,348.79,389.45,136.37,200.68,218,3340.97
09/14/2020,115.355,274.1,131.25,313.82,58.37,353.09,393.75,138.53,204.98,220.56,3383.54
09/15/2020,115.54,277.96,131.24,315.49,58.05,357.2,392.55,140.64,205.39,222.37,3401.2
09/16/2020,112.13,278.14,132.09,309.99,60.51,357.54,395.58,139.68,205.13,224.81,3385.49
09/17/2020,110.34,275.72,130.22,303.11,60.35,351.73,395.94,140.4,205.27,222.58,3357.01
09/18/2020,106.84,272.41,128.63,294.76,59.82,351.01,395.14,138.66,202.61,220.27,3319.47
09/21/2020,110.08,273.82,125.41,295.56,55.92,350.89,379.61,136.98,197.45,216.41,3281.06
09/22/2020,111.81,275.29,127.21,313.6,55.36,350.17,388.42,138.65,200.56,216.41,3315.57
09/23/2020,107.12,272.95,123.28,316.77,52.63,343.06,383.24,135.16,195.37,214.97,3236.92
09/24/2020,108.22,269.73,122.49,315.58,52.85,345.87,378.76,136.69,195.52,216.12,3246.59
09/25/2020,112.28,271.09,124,315.35,52.88,352.85,386.7,138.32,197.25,218.18,3298.46
09/28/2020,114.96,276.01,125.99,318.73,53.98,355.55,390.51,141.94,200.32,220.26,3351.6
09/29/2020,114.09,276.93,125.4,323.67,52.19,356.98,388.74,141.5,199.44,218.68,3335.47
09/30/2020,115.81,293.98,124.08,329.37,51.84,360.6,383.28,142.79,199.97,219.49,3363
10/01/2020,116.79,290.05,123.31,341.05,50.28,363.73,380.89,144.91,203.35,219.59,3380.8
10/02/2020,113.02,288.17,122.55,332.67,51.06,362.98,380.58,141.09,201.46,222.67,3348.44
10/05/2020,116.5,288.27,123.37,337.87,52.55,364.97,383.96,144.08,203.54,226.07,3408.63
10/06/2020,113.16,292.39,120.93,329.29,51.06,354.31,376.46,143.85,200.45,224.09,3360.95
10/07/2020,115.08,296.5,122.91,338.91,51.93,354.9,382.94,146.75,202.47,226.48,3419.45
10/08/2020,114.97,300.54,123.09,337.94,53.64,357.2,388.59,148.06,202.98,225.8,3446.83
10/09/2020,116.97,299.74,124.98,346.46,53.04,356.76,385.93,150.91,206.64,224.83,3477.13
10/12/2020,124.4,306.34,124.97,348,53.46,360.09,388.92,154.9,206.4,226.11,3534.22
10/13/2020,121.1,308.78,128.96,356.29,51.27,354,388.95,154.49,204.32,227.35,3511.93
10/14/2020,121.19,301.04,126.59,352.07,52.08,351.51,390.72,152.77,202.2,227.62,3488.67
10/15/2020,120.71,299.46,127.36,353.61,52.51,347.45,386.12,152.55,199.55,229.64,3483.34
10/16/2020,119.02,307.31,126.81,349.95,50.58,348.17,386.5,153.12,200.26,229.37,3483.81
10/19/2020,115.98,305.29,124.23,336.46,48.95,341.15,383.71,150.76,196.97,226,3426.92
10/20/2020,117.51,309.81,124.95,330.04,49.59,340.15,372.21,150.83,197.7,227.45,3443.12
10/21/2020,116.87,307.97,126.63,325.5,48.72,337.91,367.14,146.13,198.43,228.19,3435.56
10/22/2020,115.75,306.28,127.56,325.67,50.01,337.25,368.96,148.22,197.99,229.15,3453.49
10/23/2020,115.04,309.92,128.35,333.92,50.48,337.43,374.33,149.96,198.01,228.71,3465.39
10/26/2020,115.05,306.87,124.06,331.6,48.14,333.55,368.55,145.95,193.07,224.27,3400.97
10/27/2020,116.6,317.14,123.31,333.81,47.07,330.85,362.43,147.12,190.06,222.97,3390.68
10/28/2020,111.2,307.94,118.47,329.51,44.22,326.7,350.86,143,180.87,214.69,3271.03
10/29/2020,115.32,312.56,121.54,330.15,45.98,325.74,352.44,146.19,184.87,214.95,3310.11
10/30/2020,108.86,304.69,121.25,319.29,46.66,322.73,350.13,144.59,181.71,213,3269.96
11/02/2020,108.77,310.84,120.13,315.5,47.96,327.92,352.42,145.6,184.74,212.56,3310.24
11/03/2020,110.44,285.57,124.02,327.13,47.52,334.75,363.44,147.3,188.34,216.8,3369.16
11/04/2020,114.95,295.71,125.07,340.18,47.92,351.1,372.16,152.03,193.97,214.87,3443.44
11/05/2020,119.03,287.75,126.96,347.18,48.19,355.99,364.7,155.56,197.64,216.31,3510.45
11/06/2020,118.69,299.95,127.46,343.8,46.68,354.36,361.27,157.74,198.47,216.56,3509.44
11/09/2020,116.32,290.53,142.59,326.96,57.03,346.41,363.95,156.22,212.68,213.22,3550.5
11/10/2020,115.97,266.54,142.11,322.19,58.14,335.1,371.28,151.49,213.31,213.32,3545.53
11/11/2020,119.49,265.65,137.82,336.68,58.98,343.97,369.28,155.7,212.7,218.02,3572.66
11/12/2020,119.21,264.31,135.52,329.91,54.85,341.72,367.89,154.5,208.26,213.07,3537.01
11/13/2020,119.26,260.84,138.36,325.45,58.76,341.92,375.14,156.65,210.48,213.28,3585.15
11/16/2020,120.3,258.31,144.67,331.77,62.62,339.62,377.13,158.31,212.7,216.73,3626.91
11/17/2020,119.39,256.8,144.5,338.4,64.34,336.66,375.9,155.5,210.71,216.01,3609.53
11/18/2020,118.03,255.83,143.9,336.93,60.75,336.48,377.56,153.55,207.83,215.52,3567.79
11/19/2020,118.64,259.89,141.72,344.6,61.45,338.63,376.46,157.27,207.57,215.11,3581.87
11/20/2020,117.34,270.74,141.07,345.74,61.59,338.28,368.02,156.82,203.88,214.09,3557.54
11/23/2020,113.85,270.11,145.98,348.53,65.84,337.12,370.85,157.42,208.16,217,3577.59
11/24/2020,115.17,279.96,151.49,349.55,67.72,334.21,378.48,159.35,209.68,219.71,3635.41
11/25/2020,116.03,277.72,149.09,357.8,66.26,338.04,378.34,157.6,210.89,219.34,3629.65
11/27/2020,116.59,276.48,147.13,365.39,65.23,341.57,374.34,158.99,211,218.33,3638.35
11/30/2020,119.05,263.36,148.01,370.22,60.58,351.78,365,161.25,210.35,217.44,3621.63
12/01/2020,122.72,264.01,149.44,377.52,61.88,334.32,364.99,163.49,211.2,216.14,3662.45
12/02/2020,123.08,261.32,153.61,372.6,64.43,333.28,361.36,162.72,210.18,210.86,3669.01
12/03/2020,122.94,266.91,153.24,375.42,65.02,326.61,362.03,161.98,208.05,211.51,3666.72
12/04/2020,122.25,267.25,154.14,377.06,69.32,339.45,366.61,166.52,212.68,210.74,3699.12
12/07/2020,123.75,264,153.68,371.48,67.05,336.24,362.13,166.29,212.65,208.89,3691.96
12/08/2020,124.38,266.09,153.72,371.07,67.39,333.7,359.23,166.68,212.77,208.39,3702.25
12/09/2020,121.78,263.8,154.43,363.56,68.77,327.28,361.35,162.76,209.58,208.69,3672.82
12/10/2020,123.24,264.87,154.69,369.07,70.86,325.83,355.39,162,207.61,208.04,3668.1
12/11/2020,122.41,264.54,175.72,344.32,69.51,324.82,361.71,160.61,206.24,207.76,3663.46
12/14/2020,121.78,256.03,169.3,352.37,67.19,323.68,357.66,160.12,207.25,211.92,3647.49
12/15/2020,127.88,255.11,173.94,356.07,68.25,323.84,357.57,162.38,208.36,214.86,3694.62
12/16/2020,127.81,261.89,173.12,363.1,67.29,320.87,354.57,162.12,208.27,213.8,3701.17
12/17/2020,128.7,264.43,173.55,386.07,67.17,321.06,352.6,162.69,211.18,214.25,3722.48
12/18/2020,126.655,260,172.89,378.05,66.85,322.5,356.03,164.07,211.31,215.08,3709.41
12/21/2020,128.23,260.43,170.69,373.4,66.49,319.58,349.35,162.43,209.01,211.67,3694.92
12/22/2020,131.88,255.83,170.45,360.07,67.51,318.93,347.92,162.52,205.84,211.92,3687.26
12/23/2020,130.96,256.18,173.55,355.13,69.36,313.63,351.6,160.98,205.3,212.02,3690.01
12/24/2020,131.97,222,173.73,351.42,68.73,316.58,351.97,161.64,208.7,211.39,3703.06
12/28/2020,136.69,222.36,178.86,351.36,69.33,318.04,354.18,161.47,212.63,214.02,3735.36
12/29/2020,134.87,236.26,177.3,353.22,68.38,321.49,353.9,161.18,214.37,212.71,3727.04
12/30/2020,133.72,238.39,181.17,350.78,70.6,323.63,354.16,162.7,218.36,211.56,3732.04
12/31/2020,132.69,232.73,181.18,348.03,69.94,328.73,354.98,164.13,218.73,214.58,3756.07
01/04/2021,129.41,227.85,177.68,356.4,69.88,333.25,344.64,162.22,217.76,210.22,3700.65
01/05/2021,131.01,240.4,178.44,366.5,71.75,328.45,348.79,163.41,214.51,211.48,3726.86
01/06/2021,126.6,227.61,179.12,363.25,71.22,328.86,348.03,164.22,212.62,211,3748.14
01/07/2021,130.92,226.9,178.58,367.29,71.86,329.07,342.55,167.94,213.81,211.98,3803.79
01/08/2021,132.05,236.19,178.69,365.46,70.71,326.85,336.1,171.16,215.45,215.87,3824.68
01/11/2021,128.98,227.37,179.09,361.66,72.27,319.2,337.68,171.31,212.89,214.23,3799.61
01/12/2021,128.8,225.6,175.99,356.93,73.74,315.86,341.85,172.3,208.86,211.6,3801.19
01/13/2021,130.89,235.3,176.12,352.14,71.77,312.05,345.49,171.41,209.35,212.09,3809.84
01/14/2021,128.91,242.98,173.43,347.73,74.14,306.18,347.44,171.71,201.86,208.5,3795.54
01/15/2021,127.14,243.46,171.44,344.5,71.74,305.95,347.27,169.19,201.59,209.91,3768.25
01/19/2021,127.83,251.65,172.26,342.25,74.78,313.14,341.5,174.19,201.66,209.09,3798.91
01/20/2021,132.03,265.49,173.64,355.12,75.39,321.94,341.67,173.33,206.01,213.63,3851.85
01/21/2021,136.87,260,171.28,349.22,73.16,317.72,339.67,175.1,205.14,213.53,3853.07
01/22/2021,139.07,258.62,172.78,346.37,72.55,315.14,339.88,172.81,202.02,213.38,3841.47
01/25/2021,142.92,261.38,171.89,339.99,72.08,314.93,343.51,172.92,200.98,213.34,3855.36
01/26/2021,143.16,265.92,169.56,330.56,71.31,319.01,330.69,171.47,202.01,215.38,3849.62
01/27/2021,142.06,260.25,163.03,329.51,71.2,306.3,332.51,162.93,194.97,207,3750.77
01/28/2021,137.09,260.76,171.88,330.24,71.45,318.97,327.93,169.23,198.22,206.82,3787.38
01/29/2021,131.96,253.83,168.17,328.68,67.8,317,321.82,165.69,193.25,207.84,3714.24
02/01/2021,134.14,264.69,170.97,333.47,67.38,321.84,324.03,172.46,198.36,207.93,3773.86
02/02/2021,134.99,254.5,176.96,343.92,68.66,330.1,332.7,174.75,202.61,209.76,3826.31
02/03/2021,133.94,263.43,176.43,332.39,71.29,324.25,332.39,168.58,201.36,208.71,3830.17
02/04/2021,137.39,266.96,180.23,338.59,71.93,328.45,337.23,172,209.25,211.03,3871.74
02/05/2021,136.76,265.67,181.16,334.08,72.04,324.02,337.04,169.93,208.77,212.58,3886.83
02/08/2021,136.91,262.59,190,339.71,75.79,325.44,337.84,175.12,206.89,211.58,3915.59
02/09/2021,136.01,266.49,188.21,340.69,74.53,332.39,342.34,173.69,206.52,215.98,3911.23
02/10/2021,135.39,267.79,189.63,341.39,76.72,333,342.19,174.36,206.44,214.4,3909.88
02/11/2021,135.13,268.93,190.91,345.89,77.24,339.39,339.14,179.22,210.66,214.27,3916.38
02/12/2021,135.37,267.85,187.67,342.86,77.23,339.45,337.73,179.64,209.96,213.9,3934.83
02/16/2021,133.19,270.7,186.35,339.85,79.39,338.33,335.03,180.76,207.9,215.03,3932.59
02/17/2021,130.84,270.83,186.44,337.52,80.64,338.93,337,178.53,207.51,213.45,3931.33
02/18/2021,129.71,264.51,183,336.83,80.05,338.46,337.92,176.51,209.35,215.43,3913.97
02/19/2021,129.87,263.59,183.65,332.23,82.31,339.24,335.42,178.35,204.73,212.24,3906.71
02/22/2021,126,254,191.76,321.49,83.96,333.29,340.47,173.09,208.32,212.06,3876.5
02/23/2021,125.86,252.75,197.09,322.85,85.53,325.18,346.23,172.85,212.11,211.32,3881.37
02/24/2021,125.35,250.34,197.51,317.7,87.25,331.79,346.53,179.39,219.43,213.27,3925.43
02/25/2021,120.99,240.18,190.98,310.12,84.64,330.55,341.69,170.53,213.75,210.95,3829.34
02/26/2021,121.26,237.76,189.04,311.68,83.05,329.36,330.25,172.27,212.39,206.14,3811.15
03/01/2021,127.79,241.69,194.98,314.83,84.7,337.53,333.47,177.67,216.63,208.25,3901.82
03/02/2021,125.12,234.42,193.94,317.47,82.27,332.94,338.59,174.89,215.77,208.67,3870.29
03/03/2021,122.06,236.27,192.26,295.99,83.84,326.53,340.91,170.59,214.85,205.82,3819.72
03/04/2021,120.13,230.5,188.03,285.14,84.41,327.54,338.25,163.25,211.5,204.84,3768.47
03/05/2021,121.42,233.89,189.99,293.24,87.35,334.52,340.43,167.94,215.41,207.37,3841.94
03/08/2021,116.36,226.69,201.91,288.94,88.47,342.72,341.45,162.11,220.27,209.11,3821.35
03/09/2021,121.085,238.14,194.51,298.35,85.4,342.12,337.5,170.36,220.36,208.55,3875.44
03/10/2021,119.98,234.3,195.06,309,88.44,344.35,340.84,169.42,223.17,213.31,3898.81
03/11/2021,121.96,240.8,196.75,310.34,87.73,345.14,339.73,174.95,226.15,211.57,3939.34
03/12/2021,121.03,231.87,197.16,306.08,88.66,345.61,340.19,173.57,224.36,212.34,3943.34
03/15/2021,123.99,230.28,196.76,314.32,87.84,351.49,346.41,174.91,223.27,220.46,3968.94
03/16/2021,125.57,226.93,194.24,308.75,84.93,348.61,347.13,177.14,224.7,219.86,3962.71
03/17/2021,124.76,233.34,195.24,315.22,85.46,350.19,351.02,179.35,223.02,224.11,3974.12
03/18/2021,120.53,236.43,192.28,306.35,81.37,348.46,358.45,174.36,220.66,222.9,3915.46
03/19/2021,119.99,239.79,191.14,308.71,82.26,347.37,355.07,175.98,206.9,222.44,3913.1
03/22/2021,123.39,237.12,192.86,313.6,80.58,345.54,357.66,180.1,208,225.07,3940.59
03/23/2021,122.54,237.67,188.73,314.03,78.98,346.83,353.61,178.78,208.15,224.37,3910.52
03/24/2021,120.09,229.59,184.72,307.31,82.03,351.79,356.12,178.9,208.07,224.05,3889.14
03/25/2021,120.59,222.72,186.91,306.21,82.44,351.3,361.22,178.49,207.97,224.2,3909.52
03/26/2021,121.21,227.26,185.92,314,84.31,359.55,364.71,188.2,213.53,225.21,3974.54
03/29/2021,121.39,231.86,184.85,316.16,82.53,361.74,372.79,186.18,214.51,227.35,3971.09
03/30/2021,119.9,229.25,185.53,317.09,82.31,352.78,370.54,185.94,211.9,224.98,3958.55
03/31/2021,122.15,226.73,184.52,306.71,81.54,352.87,369.5,188.99,211.73,224.14,3972.89
04/01/2021,123,224.36,188.97,301.07,83.16,362.65,371.02,192.06,216.86,225.21,4019.87
04/05/2021,125.9,225.3,188.5,298.75,82.06,367.17,378.75,196.93,219.04,228.85,4077.91
04/06/2021,126.21,230.57,189.73,308.52,80.85,365.85,378.97,194.59,218.65,231.91,4073.94
04/07/2021,127.9,225.42,187.56,306.04,80,361.2,380.19,193.09,219.27,232.61,4079.95
04/08/2021,130.36,228.24,187.32,312.56,78.42,365.61,386.02,195.2,220.7,230.25,4097.17
04/09/2021,132.995,223.31,187.89,318.12,79.03,369.1,386.23,195.43,222.52,231.48,4128.8
04/12/2021,131.24,244.01,186.49,323.87,77.62,371.11,387.85,192.43,221.47,230.96,4127.99
04/13/2021,134.43,241.89,185.49,324,77.62,372.97,387.11,191.24,221.02,231.32,4141.59
04/14/2021,132.03,239.23,187.46,323,79.39,372.03,388.67,190.33,221.98,230.31,4124.66
04/15/2021,134.5,239.09,185.93,325.83,79.02,375.07,390.63,193.17,226.28,231.28,4170.42
04/16/2021,134.16,238.69,187.26,324.1,78.69,378.07,391.81,191.93,226.41,233.08,4185.47
04/19/2021,134.84,234.78,187.43,322.27,77.94,376.44,391.73,187.06,225.79,231.81,4163.26
04/20/2021,133.11,229.88,182.79,316.29,75.42,379.06,387.33,185.27,223.28,233.01,4134.94
04/21/2021,133.5,229.44,183.11,326.68,77.02,382.76,387.24,188.9,227.45,232.26,4173.42
04/22/2021,131.94,229.35,182.76,338.75,74.95,383.31,380.09,185.8,227.57,232.96,4134.98
04/23/2021,134.32,232.08,183.02,340.98,76.49,388.14,377.29,188.82,230,234.58,4180.17
04/26/2021,134.72,232.7,184.27,337.8,76.5,383.93,371.98,191.36,230.34,232.31,4187.62
04/27/2021,134.39,235.92,184.64,339.28,78.1,384.14,373.22,190.21,229.91,234.98,4186.72
04/28/2021,133.58,236.72,183.39,338.06,80.1,380.08,372.94,181.82,233.45,232.41,4183.18
04/29/2021,133.48,234.18,185.33,342.9,81.12,392.7,380.35,185.82,236.86,235.21,4211.47
04/30/2021,131.46,230.95,186.02,335.27,80.91,390.39,380.56,180.51,233.56,236.08,4181.17
05/03/2021,132.54,230.71,185.51,335.38,83.94,393.9,385.31,178.795,232.61,235.56,4192.66
05/04/2021,127.85,227.9,184.25,324.9,83.03,397.13,387.48,179.03,232.03,233.86,4164.66
05/05/2021,128.1,226.78,181.51,322.09,84.99,392.06,386.37,181.65,229.21,235.04,4167.59
05/06/2021,129.74,226.42,181.79,321.28,85.61,389.57,387.34,184.27,231.32,234.86,4201.62
05/07/2021,130.21,225.31,184.84,330.24,86.04,390.71,390.34,187.76,232.12,234.84,4232.6
05/10/2021,126.85,219.53,184.3,324.26,85.59,390.36,393.14,182.05,225.97,237.11,4188.43
05/11/2021,125.91,221.38,181.67,322.04,83.63,379.67,387.82,183.2,225.48,233.86,4152.1
05/12/2021,122.77,219.9,177.85,305.21,85.34,369.69,380.62,176.6,220.63,227.94,4063.04
05/13/2021,124.97,206.08,178.34,307.93,84.35,379.7,387.77,178.99,223.74,229.77,4112.5
05/14/2021,127.45,209.51,173.7,314.65,87.7,379.16,390.78,183.27,226.94,231.72,4173.85
05/17/2021,126.27,211.05,170.08,314.54,88.7,374.95,391.12,180.83,226.44,231.68,4163.29
05/18/2021,124.85,213.72,169.68,312.03,86.76,370.12,387.22,178.87,225.57,231.93,4127.83
05/19/2021,124.69,212.54,169.27,310.31,85.73,370.67,385.54,181.72,224.59,230.15,4115.68
05/20/2021,127.31,216.99,171.36,319.17,85.1,374.53,388.32,185.3,226.44,232.18,4159.12
05/21/2021,125.43,211.06,172.4,313.2,84.29,377.5,387.22,185.01,226.77,231.24,4155.86
05/24/2021,127.1,210.44,174.31,318.19,85.51,379.05,387.71,188.69,229.32,231.91,4197.05
05/25/2021,126.9,211.13,176.17,324.11,83.23,378.59,385.85,188.7,229.02,232.14,4188.13
05/26/2021,126.85,211.78,176.47,329.76,83.37,378.67,384.13,188.36,227.07,232.35,4195.99
05/27/2021,125.28,212.74,179.04,328.11,84.41,380.54,387.39,189.13,226.86,234.86,4200.88
05/28/2021,124.61,213.96,178.65,323.13,84.22,379.47,382.2,189.82,227.3,233.89,4204.11
06/01/2021,124.28,219.48,178.84,318.62,86.85,373.46,381.92,189,226.63,233.24,4202.04
06/02/2021,125.06,219.59,177,320.78,89.62,379.83,385.09,190.75,229.66,233.78,4208.12
06/03/2021,123.54,217.04,176.24,317.36,89.21,381.35,387.35,186,228.11,232.45,4192.85
06/04/2021,125.89,219.02,177.18,329.52,91.48,384.58,394.1,190.07,230.14,233.38,4229.89
06/07/2021,125.9,216.9,176.99,331.61,92.41,381.23,391.51,188.55,231.32,231.69,4226.52
06/08/2021,126.74,215.82,176.33,331,92.56,384.39,388.53,186.93,232.05,232.64,4227.26
06/09/2021,127.13,213.32,176.04,327.22,92.45,384.61,386.8,186.45,232.31,231.47,4219.55
06/10/2021,126.11,213.07,176.57,329.8,91.64,386.73,387.72,188,233.95,234.59,4239.18
